OBJECTID,REGIONNAME,ZONENAME,WOREDANO_,WOREDANAME,GlobalID,Shape__Area,Shape__Length
519,Oromia,Ilubabor,40313,Sale Nono,d1f663fd-248e-4e36-a6ea-297f4d7c2669,1646473839,198529.1217
520,Oromia,West Wellega,40109,Gudetu Kondole,24e05199-63d9-43e3-9f98-118281ff9d55,1152810319,140459.5914
521,Oromia,West Wellega,40101,Mana Sibu,196693b9-784e-413c-aa16-30662de2ccd8,1860244675,203841.4259
522,Oromia,West Wellega,40105,Kiltu Kara,ba395eaf-336b-418b-8dab-97a6a986e9c5,640569557.5,145463.8089
523,Oromia,West Wellega,40102,Nejo,076dedb2-4963-434b-a2c4-012242fc9ace,1119895209,168514.0753
524,Oromia,West Wellega,40106,Boji Dirmeji,fd3b8178-aefd-46df-8171-01713e103785,552164044.1,107159.3407
525,Oromia,West Wellega,40104,Lalo Asabi,d4290eef-5608-4197-9454-9e754520e5a7,404895615.8,105766.7365
526,Oromia,West Wellega,40103,Gimbi,2175ebe9-4a43-4955-8c64-9fd911de734d,1104101312,169893.1357
527,Oromia,Ilubabor,40323,Chwaka,4d6bd6eb-9496-4c41-a712-b758f116c1d1,431763082.2,124467.6973
528,Oromia,Ilubabor,40305,Dabo Hana,c81b9f67-6cef-4c7c-bea3-d6c4ef055eb3,939851791.6,183427.2954
529,Oromia,East Wellega,40210,Diga,d37bbdab-59a4-467a-bcd7-1954b5181377,699289934,181982.0866
530,Oromia,East Wellega,40204,Haro Limu,8ea35dc7-d025-40f8-b693-0c7407d0cf2a,1132341872,161167.8014
531,Oromia,North Shewa(R4),40609,Abichuna Gne'a,2782a827-0251-4831-b8bf-fcb1edf087dd,819534964.3,192152.4797
532,Oromia,North Shewa(R4),40610,Kembibit,59ac7956-b26d-4ece-9514-dd7c45f2ce13,569158654.9,134977.1235
533,Oromia,East Shewa,40705,Gimbichu,f5f07702-c677-4e35-bc8d-a7dbbe94f8e6,661741257,142577.0427
534,Oromia,West Shewa,40512,Walmara,890a8329-83ff-46de-8d8a-67d28a48da4e,803127270.5,135625.7063
535,Oromia,East Shewa,40712,Akaki,7bdfff3a-3d37-4fc8-b461-e5454e42d562,705376294.6,154953.1267
536,Oromia,North Shewa(R4),40611,Bereh,c272dfdb-0955-42bf-aaac-2dd099cf2b89,872265937.6,132831.464
537,Oromia,North Shewa(R4),40612,Sululta,ba33fa63-6b07-4e05-8a17-63cd623229f1,1088165328,159740.7694
538,Oromia,South West Shewa,41306,Alem Gena,a2bf5257-a3c1-4032-b92a-69fcafbb031e,945249619.6,145809.9703
543,Oromia,West Harerge,40915,Hawi Gudina,d15c46bd-6f59-4e10-b114-7cf55d783a44,3154827253,254010.8681
544,Oromia,West Harerge,40909,Daro Lebu,28f9b3fb-b299-4202-b322-51d275c65d92,1277116592,174665.2936
